"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.time","Input.image_url","Input.image_url2","Answer.author","Answer.bitly","Answer.quote","Answer.title","Approve","Reject"
"2OZ57DZKPFE9ZJOB71T5W8I9OP8E45","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:41 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:41 GMT 2014","","","2CYDG67D1X30LIVU63B2UE1MCY4HA9","A9FNABJMD2N01","Approved","Sat Mar 01 18:57:39 GMT 2014","Sat Mar 01 18:58:21 GMT 2014","Mon Mar 03 10:58:21 PST 2014","Sat Mar 01 12:16:42 PST 2014","","","42","100% (18/18)","100% (18/18)","0% (0/0)","8:21","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Carolyn Mackler","http://bit.ly/1ciScDd","Decide new mochacolored tank top is too revealing around chest. Change into Tshirt. 8:04 A.M.: Bring Moxie downstairs for quick pee. 8:21 A.M.: Notice that toenail polish is half chipped off. Borrow Mom's nail polish remover and get rid of rest.","Love and Other Four-Letter Words"
"2VUWA6X3YOCH03NJZZOP4INIJNAPOB","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:41 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:41 GMT 2014","","","298KPEIB9BA16VXRJ5WV8UD3R2AX0Q","A1UN6Z74XH149G","Approved","Sat Mar 01 19:04:27 GMT 2014","Sat Mar 01 19:05:15 GMT 2014","Mon Mar 03 11:05:15 PST 2014","Sat Mar 01 12:16:42 PST 2014","","","48","100% (35/35)","100% (35/35)","0% (0/0)","8:22","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Edmund Morris","http://bit.ly/1eMe7gh","Vl. Sept. I 8:22 A.M. EST Sept. 1 Shultz briefs Clark by phone 5:22 l\.M. Sept. 1 Sept. 1 Meese briefs RR at ranch 7:05 A.M. Sept. 1 10:45 A.M. EST Sept. 1 Shultz announces shootdown 7:45 A.M. Sept. 1 492 The first CRITIC Hersh. ""The Target.","Dutch: A Memoir of Ronald Reagan"
"2EXB0HFL42J661G25MT7X0IGGAU0LZ","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:41 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:41 GMT 2014","","","2SMB2YU98JHXEOMXFF6BU9IOGSYNBJ","A1CWDSIO5YOANA","Approved","Sat Mar 01 19:05:04 GMT 2014","Sat Mar 01 19:05:52 GMT 2014","Mon Mar 03 11:05:52 PST 2014","Sat Mar 01 12:16:43 PST 2014","","","48","98% (41/42)","98% (41/42)","0% (0/0)","8:23","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Dave Barry","http://bit.ly/1oeHw84","... to car and drive child to school, learning en route that child's Science Fair project, which child has never mentioned, is due that morning. 8:23 a.m. — Arrive at school with completed Science The W I d Fair project, entitled ""Objects Found in 4 0.","The World According to Dave Barry"
"2FJTHV8ER9YDEQVCGEJMGKFHTS03QL","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:41 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:41 GMT 2014","","","2WBUNU8LZ6RCLJGL3N48U3VEC5C4KP","A1CWDSIO5YOANA","Approved","Sat Mar 01 19:02:57 GMT 2014","Sat Mar 01 19:03:48 GMT 2014","Mon Mar 03 11:03:48 PST 2014","Sat Mar 01 12:16:39 PST 2014","","","51","98% (41/42)","98% (41/42)","0% (0/0)","8:24","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Stephen E. Flynn","http://bit.ly/1hurNl3","At 8:24 a.m. on September 11, twenty-two minutes before American Airlines Flight 1 1 struck the North Tower of the World Trade Center, Mohamed Atta, the ringleader and pilot of the first hijacked aircraft, was recorded calmly saying ""We have ...","The edge of disaster: rebuilding a resilient nation"
"2PZ88MQU6L5TWYNCV6OXFAIJGXSVC5","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:41 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:41 GMT 2014","","","26XXH0JPPSI751PJF7G7GKLMB53NHZ","A1CWDSIO5YOANA","Approved","Sat Mar 01 19:06:47 GMT 2014","Sat Mar 01 19:08:44 GMT 2014","Mon Mar 03 11:08:44 PST 2014","Sat Mar 01 12:16:46 PST 2014","","","117","98% (41/42)","98% (41/42)","0% (0/0)","8:25","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Dave Barry","http://bit.ly/1eMeXK6","8:25 a.m. — Drive to office, turning ""dead time"" in car to productive use by examining nose zit in rearview mirror and making helpful corrective gestures at other drivers. 9:07 a.m. — Arrive at office and immediately plunge into the hectic but ...","The World According to Dave Barry"
"2N0AA2SEIUUZL3ZKEZ14TIS8TS6PPS","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:41 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:41 GMT 2014","","","2Z5OBDDP8PJ15XO72CDBEQ3949VF4Y","AMEMFG7OIAS61","Approved","Sat Mar 01 19:04:38 GMT 2014","Sat Mar 01 19:05:36 GMT 2014","Mon Mar 03 11:05:36 PST 2014","Sat Mar 01 12:16:42 PST 2014","","","58","100% (247/247)","100% (247/247)","100% (50/50)","8:26","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Stephen King, Peter Straub","http://bit.ly/1lroNcz","Dale glances at the clock: 8:26 A.M. ""Come on, Tom,"" he says. ""Let's get moving. Tempus fugit."" The Mad Hungarian has never been more efficient, and things fall into place like a dream. Even Debbi Anderson is a good sport about the desk.","Black House"
"2TJPC6SK9RJDQRACTT8MLAPMPE23RM","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:41 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:41 GMT 2014","","","28FJ92NJKM0AWPUNOWPWDGTPE0U9E6","A1CWDSIO5YOANA","Approved","Sat Mar 01 18:58:23 GMT 2014","Sat Mar 01 18:59:27 GMT 2014","Mon Mar 03 10:59:27 PST 2014","Sat Mar 01 12:16:45 PST 2014","","","64","98% (41/42)","98% (41/42)","0% (0/0)","8:27","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Jim Bishop","http://bit.ly/ONx8u0","At 8 : 27 a.m. a second girl was born. She had dark hair in wet ringlets. Ginny smiled and shook her head from side to side and murmured, ""Pamela."" The baby weighed seven pounds eight ounces. Later, Sister M. Bartholomew, who is the ...","Jim Bishop, reporter"
"21K74J79KQWBMBYY09OFND45Y2QHJF","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:41 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:41 GMT 2014","","","2JG9Z6KW4ZMFKKSLL06QBONN001F6J","AMEMFG7OIAS61","Approved","Sat Mar 01 19:05:37 GMT 2014","Sat Mar 01 19:06:42 GMT 2014","Mon Mar 03 11:06:42 PST 2014","Sat Mar 01 12:16:44 PST 2014","","","65","100% (247/247)","100% (247/247)","100% (50/50)","8:28","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Chuck Palahniuk","http://bit.ly/NgQ0k2","DECEMBER 21, 8:28 A.M. EST A Toun'st among the Dead Posted by Madisonspemeeriaflrlifcjell l entle Tweeter, It was always my mother's coping mech.' anism to acquire far-flung maisons","Doomed"
"2YG5PQJQ9OPQ60N1O1IXR8KCPPXY0O","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:41 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:41 GMT 2014","","","2RKTLB3L0FBOULZ5DTARPVE5WYAWK2","A1UN6Z74XH149G","Approved","Sat Mar 01 18:58:38 GMT 2014","Sat Mar 01 19:01:46 GMT 2014","Mon Mar 03 11:01:46 PST 2014","Sat Mar 01 12:16:40 PST 2014","","","188","100% (35/35)","100% (35/35)","0% (0/0)","8:29","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Michael Coleman, Jason Levy","http://bit.ly/MEmpA2","He checked his watch. Yes, he had just about enough time 8:29 a.m. Tamsyn Smith breezed in through the school gates and headed straight for the technology wing. Usually the double doors of the squat, red-brick school building were visible.","Cyber Feud"
"217FE4EGDHDRN8W2COEZ76HE0W0KA6","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:41 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:41 GMT 2014","","","2U1RJ85OZIZJ2PL4J1FO15EWU659XF","A1UN6Z74XH149G","Approved","Sat Mar 01 19:06:04 GMT 2014","Sat Mar 01 19:07:14 GMT 2014","Mon Mar 03 11:07:14 PST 2014","Sat Mar 01 12:16:37 PST 2014","","","70","100% (35/35)","100% (35/35)","0% (0/0)","8:30","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Kenneth H. Cooper","http://bit.ly/1eCq50E","... 2 days in advance, R Tri-City Orthopedic Surgery, Inc., 3927 Waring Rd., Oceanside, CA 92083, (714) 724-9000, hours: 8:30 am-5 pm Services: ED, MR, PT, SE, WR, SU, RE Staff: OR,PT, TR ...","Aerobics Program For Total Well-Being: Exercise, Diet , And ..."
"2TFKNQY2RCJPR6AP8I8RBKUIBGL3SA","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:41 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:41 GMT 2014","","","22FQQ7Q67056BNNHLGTT1C1XRP1WCP","A9FNABJMD2N01","Approved","Sat Mar 01 18:55:45 GMT 2014","Sat Mar 01 18:56:33 GMT 2014","Mon Mar 03 10:56:33 PST 2014","Sat Mar 01 12:16:38 PST 2014","","","48","100% (18/18)","100% (18/18)","0% (0/0)","8:31","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Lisa Gardner","http://bit.ly/1huqyCD","Griffin AT 8:31 A.M. MONDAY MORNING, RHODE ISLAND STATE Police Detective Sergeant Roan Griffin was already late for his 8:30 briefing. This was not a good thing. It was his first day back on the job in eighteen months. He should ...","The Survivors Club: A Thriller"
"2SOBFMFFOYYNE44D9S7E3C0RYM2MZE","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:41 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:41 GMT 2014","","","27CO2L92HEC1V98XS33CQ0CPATHHGL","A3MRHNSA1YP7R0","Approved","Sat Mar 01 18:59:22 GMT 2014","Sat Mar 01 19:00:58 GMT 2014","Mon Mar 03 11:00:58 PST 2014","Sat Mar 01 12:16:46 PST 2014","","","96","100% (30/30)","100% (30/30)","0% (0/0)","8:32","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Sam Parnia","http://bit.ly/1i2cPFT","forest at 8:32 A.M. following overnight exposure to cold due to an overdose of medications. She was dead. Her body temperature had dropped from 37°C (98.5""F) to ENC (68""F), meaning that she had been there for several hours, as the ...","The Lazarus Effect: The Science That is Rewriting the Boundaries Between"
"2KBVOK5UFJ56JA18IE6Y1S1CTJY698","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:41 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:41 GMT 2014","","","23VHVWAVKI678M1WVMTZK9QHBK4HPP","A1CWDSIO5YOANA","Approved","Sat Mar 01 19:01:39 GMT 2014","Sat Mar 01 19:02:19 GMT 2014","Mon Mar 03 11:02:19 PST 2014","Sat Mar 01 12:16:39 PST 2014","","","40","98% (41/42)","98% (41/42)","0% (0/0)","8:33","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Leo Rutman","http://bit.ly/1hOPT8A","8:33 a.m. It was a large apartment, and Paulie was getting restive seated in the bedroom with the nigger who kept up a running stream of chatter about the fight. He was throwing a profusion of left hooks and jabs, planning the fight as he went.","Clash of Eagles"
"2X2PEIB9BAWQDP8JKKMX5D3MUH3Y1R","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:41 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:41 GMT 2014","","","2UFQY2RCJK68KYPXB6RK5IAQES4U5G","AMEMFG7OIAS61","Approved","Sat Mar 01 19:02:12 GMT 2014","Sat Mar 01 19:03:38 GMT 2014","Mon Mar 03 11:03:38 PST 2014","Sat Mar 01 12:16:37 PST 2014","","","86","100% (247/247)","100% (247/247)","100% (50/50)","8:34","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Kenneth C. Flint","http://bit.ly/1d7pfI6","OCTOBER 28, 8:34 A.M. The glowing red numbers flashed again: 8:35 am. Rays of morning sunlight slanted down through the fan- topped window, casting a curved pattern of sharp-edged shadow across a bed now empty save for rumpled","Cromm"
"2BGT3DHJHP4GYGVAYDZR3X9X46EV2V","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:41 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:41 GMT 2014","","","26B5OPB0YVG4T1XQ5M5PKU317GEZ7P","AMEMFG7OIAS61","Approved","Sat Mar 01 18:58:21 GMT 2014","Sat Mar 01 18:59:50 GMT 2014","Mon Mar 03 10:59:50 PST 2014","Sat Mar 01 12:16:37 PST 2014","","","89","100% (247/247)","100% (247/247)","100% (50/50)","8:35","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Brett Battles","http://bit.ly/1g13SWf","Quinn looked at his watch: 8:35 a.m.The twelvehour difference meant it was 8:35 p.m. the previous evening back in New York. From Quinn's experi— ence, Peter seldom went home before 10","The Deceived"
"21E4ZMAZHHRW6I1UI2EV2H1KIELKB1","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:42 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:42 GMT 2014","","","280TNKIMZSMA5ISMW3D00GVF8R5ZCI","A1CWDSIO5YOANA","Approved","Sat Mar 01 18:59:28 GMT 2014","Sat Mar 01 19:00:03 GMT 2014","Mon Mar 03 11:00:03 PST 2014","Sat Mar 01 12:16:40 PST 2014","","","35","98% (41/42)","98% (41/42)","0% (0/0)","8:36","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Lee Robert Schreiber","http://bit.ly/1mN3i7A","Beth, bless her heart, puts aside her own issues to compose a penetrating, perceptive, perspicacious, and perspective-placing analysis of recent events. From: Beth B Sent: Tuesday 8:36 AM Hemingway, Tough luck on the book (or no—book) ...","The One That Got Away"
"2BFFCD45XCEY8G3HNZ9NETGP5QLXZ8","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:42 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:42 GMT 2014","","","2FKW6NG1FS3SJQU5SUSFASZL76AYK3","A9FNABJMD2N01","Approved","Sat Mar 01 18:48:23 GMT 2014","Sat Mar 01 18:50:02 GMT 2014","Mon Mar 03 10:50:02 PST 2014","Sat Mar 01 12:16:41 PST 2014","","","99","100% (18/18)","100% (18/18)","0% (0/0)","8:37","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Manuel Puig","http://bit.ly/1pKSFB6","Subject went out at 8:37 A.M., took bus to Avenida Cabildo, from there another to Sante F e and Callao, walking the last five blocks to intended destination: Calle Berutti 1805. Spoke with two males, examined space to be given over to window ...","Kiss of the Spider Woman"
"2ACHYW2GTP9WVA3ZQ1S6KYSOGXCSNF","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:42 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:42 GMT 2014","","","276RSQV66RLU2L4XBANA6KI67W34CC","AMEMFG7OIAS61","Approved","Sat Mar 01 18:59:50 GMT 2014","Sat Mar 01 19:00:50 GMT 2014","Mon Mar 03 11:00:50 PST 2014","Sat Mar 01 12:16:39 PST 2014","","","60","100% (247/247)","100% (247/247)","100% (50/50)","8:38","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Front Cover Brian Garfield","http://bit.ly/1bVsnse","She had only started at 8:38 AM. when the Japanese cruisers opened fire on her. The range was twelve miles. The second enemy salvo straddled Richmond. close enough to splash her decks","The Thousand-Mile War"
"2FPQEOZFYQS6XV4GIUOROS4IDRQHKE","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:42 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:42 GMT 2014","","","2I0MQU6L5OB0XLCLRCVATJF7L3LXED","A9FNABJMD2N01","Approved","Sat Mar 01 19:04:41 GMT 2014","Sat Mar 01 19:05:46 GMT 2014","Mon Mar 03 11:05:46 PST 2014","Sat Mar 01 12:16:45 PST 2014","","","65","100% (18/18)","100% (18/18)","0% (0/0)","8:39","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Sandra Neil Wallace","http://bit.ly/ONy69v","... Rabbit's hair's been shaved down tothe nub. “I'mgonnadrive down to Cottonville and leave these in their schoolyard,” Cruz says.“Who elsewould want Hatley to go to hell?” Chapter 9 STRAIGHT TO HELL SUNDAY, SEPTEMBER 3 8:39 A.M.","Muckers"
"2GKMIKMN9U8UU1E2NBNXT3SUZ8YBS9","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:42 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:42 GMT 2014","","","22RVXX2Q45UZ5TZSA29WCNS8TPK9RJ","A9FNABJMD2N01","Approved","Sat Mar 01 19:02:34 GMT 2014","Sat Mar 01 19:04:30 GMT 2014","Mon Mar 03 11:04:30 PST 2014","Sat Mar 01 12:16:45 PST 2014","","","116","100% (18/18)","100% (18/18)","0% (0/0)","8:40","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Francine Mathews","http://bit.ly/NgPDG2","... with Case Officers and Managers, Technicians and Administrators. Caroline is an Analyst, and has been for years. Well before the word was FOUR Langley, 8:40 A.M..","The Cutout"
"2K80JG5TYMNHH1MY3U0S3SHX2RVHLH","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:42 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:42 GMT 2014","","","2Y1Z6KW4ZMA42K2LFUH0ZNNVWQKG7H","A3MRHNSA1YP7R0","Approved","Sat Mar 01 18:51:31 GMT 2014","Sat Mar 01 18:54:16 GMT 2014","Mon Mar 03 10:54:16 PST 2014","Sat Mar 01 12:16:40 PST 2014","","","165","100% (30/30)","100% (30/30)","0% (0/0)","8:41","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Outlet, ‎Rh Value Publishing","http://bit.ly/1pKU76I","This communication was despatched at 8 : 41 a. m., and the general immediately after directed the staff to mount and move forward with him along the Germanna road. After riding a mile, an officer was seen coming toward us at a gallop, and .","Campaigning with Grant"
"2RB2D5NQYN5KOTBDAKKYXNCWZ1G6AN","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:42 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:42 GMT 2014","","","2KL2D5NQYN5KOTBDAKKYXNCW3KO6AX","A1CWDSIO5YOANA","Approved","Sat Mar 01 18:51:46 GMT 2014","Sat Mar 01 18:54:32 GMT 2014","Mon Mar 03 10:54:32 PST 2014","Sat Mar 01 12:16:45 PST 2014","","","166","98% (41/42)","98% (41/42)","0% (0/0)","8:42","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Stephen E. Flynn, Council on Foreign Relations","http://bit.ly/1fyGNcT","Due to air traffic congestion on the runway, it did not actually lift off until 8:42 a.m. When the plane was finally in the air, the passengers were able to learn, through urgent air phone calls to families, friends, and colleagues after the hijackers ...","The edge of disaster: rebuilding a resilient nation"
"23I5BMJTUHY1NJ4J361735WM2WLHMJ","2QS6KW4ZMAZM2U2F95ROYNVRH21H8W","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 18:44:42 GMT 2014","1","BatchId:1437505;","240","172800","Sat Mar 08 18:44:42 GMT 2014","","","2KYX3YOCCF0HA8VRJ89NTIXYLD9RSC","A9FNABJMD2N01","Approved","Sat Mar 01 18:58:36 GMT 2014","Sat Mar 01 18:59:14 GMT 2014","Mon Mar 03 10:59:14 PST 2014","Sat Mar 01 12:16:44 PST 2014","","","38","100% (18/18)","100% (18/18)","0% (0/0)","8:43","https://www.diigo.com/item/p/qqpcbpqzcabepcacczbdaaaspc","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Joni B. Cole, ‎Rebecca Joffrey, ‎B.K. Rakhra","http://bit.ly/MEmaEZ","8:43 a.m. Wake up and drunkenly walk Chump (my Pekingese pup). 9:17 a.m. Realize that sort of tipsy drunk feeling is transforming into full-fledged hangover as I take a whiff of Chump's food while feeding him. The night prior I had been to ...","This Day in the Life: Diaries from Women Across America"
